id,user_id,amount,type,date_time,category,icon_url
908732,2059,1000,debit,2020-07-03 0:11:12,beauty,https://api.kliqr.com/images/icons/tags/beauty.png
1615345,2059,500,debit,2020-07-03 4:14:10,betting,https://api.kliqr.com/images/icons/tags/betting.png
10780,2059,400,debit,2020-07-03 6:28:05,hotel & travel,https://api.kliqr.com/images/icons/tags/hotel.png
1266870,2059,8050,credit,2020-07-04 2:53:14,yoga,https://api.kliqr.com/images/icons/tags/yoga.png
1279474,2059,3000000,debit,2020-07-06 1:41:03,vacation,https://api.kliqr.com/images/icons/tags/vacation.png
2030901,2059,5000,credit,2020-07-16 12:38:29,personal care,https://api.kliqr.com/images/icons/tags/personal-care.png
30908,2059,20000,debit,2020-07-16 13:06:06,bills & utilities,https://api.kliqr.com/images/icons/tags/utility.png
2971601,2059,5000,debit,2020-07-19 16:10:31,vacation,https://api.kliqr.com/images/icons/tags/vacation.png
884348,2059,3000,debit,2020-07-21 12:39:54,friends,https://api.kliqr.com/images/icons/tags/friends.png
13619,2059,3000,debit,2020-07-24 9:31:18,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
2969175,2059,2450,debit,2020-08-03 1:43:45,salary,https://api.kliqr.com/images/icons/tags/salary.png
960955,2059,20000,debit,2020-08-04 3:20:56,food stuff,https://api.kliqr.com/images/icons/tags/food-stuff.png
1409894,2059,3065,debit,2020-08-14 21:05:58,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
940573,2059,100,debit,2020-08-16 14:18:49,betting,https://api.kliqr.com/images/icons/tags/betting.png
921326,2059,500,debit,2020-08-18 4:29:21,gym,https://api.kliqr.com/images/icons/tags/gym.png
1362891,2059,1072.5,debit,2020-08-20 9:42:00,car,https://api.kliqr.com/images/icons/tags/car.png
1274611,2059,39000,credit,2020-08-20 18:30:10,data,https://api.kliqr.com/images/icons/tags/data.png
2048265,2059,300,debit,2020-08-21 19:15:54,fuel,https://api.kliqr.com/images/icons/tags/fuel.png
1903,2059,500,debit,2020-08-23 6:29:35,supermarket & store,https://api.kliqr.com/images/icons/tags/supermarket-and-store.png
3945,2059,1000,credit,2020-08-27 16:29:06,family,https://api.kliqr.com/images/icons/tags/family.png
1140137,2059,4100,debit,2020-09-04 20:40:15,lounge & bar,https://api.kliqr.com/images/icons/tags/lounge-and-bar.png
1706777,2059,1300,debit,2020-09-05 16:38:54,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
1075409,2059,1000,debit,2020-09-09 11:32:45,vacation,https://api.kliqr.com/images/icons/tags/vacation.png
2092092,2059,1000,debit,2020-09-12 8:25:45,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
903381,2059,52.5,debit,2020-09-12 11:46:16,generator,https://api.kliqr.com/images/icons/tags/generator.png
2967551,2059,500,debit,2020-09-14 22:21:57,betting,https://api.kliqr.com/images/icons/tags/betting.png
2671421,2059,1600,debit,2020-09-16 20:13:37,loan,https://api.kliqr.com/images/icons/tags/loan.png
94998,2059,45000,credit,2020-09-23 7:36:57,interest,https://api.kliqr.com/images/icons/tags/interest.png
2143808,2059,2490.2,credit,2020-09-23 22:31:00,restaurant & fast food,https://api.kliqr.com/images/icons/tags/restaurant-and-fastfood.png
159617,2059,14300,debit,2020-09-28 11:08:13,salary,https://api.kliqr.com/images/icons/tags/salary.png
385920,2059,400,debit,2020-10-04 4:09:48,gadgets & electronics,https://api.kliqr.com/images/icons/tags/gadgets.png
1350677,2059,1700,debit,2020-10-05 12:00:13,tithe,https://api.kliqr.com/images/icons/tags/tithe.png
923823,2059,10000,debit,2020-10-07 8:08:56,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
924206,2059,200,debit,2020-10-09 1:16:42,gotv,https://api.kliqr.com/images/icons/tags/gotv.png
793709,2059,100000,debit,2020-10-16 5:02:05,betting,https://api.kliqr.com/images/icons/tags/betting.png
11413,2059,52.5,debit,2020-10-16 12:46:25,taxi,https://api.kliqr.com/images/icons/tags/taxi.png
1327888,2059,2000,credit,2020-10-17 10:01:25,health care,https://api.kliqr.com/images/icons/tags/medication.png
2969048,2059,6940,debit,2020-10-18 21:54:35,gadgets & electronics,https://api.kliqr.com/images/icons/tags/gadgets.png
1156266,2059,2547.5,credit,2020-10-19 8:11:56,medication & drugs,https://api.kliqr.com/images/icons/tags/medication.png
2960881,2059,500,debit,2020-10-25 19:15:24,dry cleaning,https://api.kliqr.com/images/icons/tags/laundry.png
820405,2059,5000,debit,2020-11-01 23:46:00,cinema,https://api.kliqr.com/images/icons/tags/cinema.png
1982250,2059,1200,debit,2020-11-03 10:13:42,taxify,https://api.kliqr.com/images/icons/tags/taxify.png
798007,2059,100,debit,2020-11-05 22:02:40,gift & donations,https://api.kliqr.com/images/icons/tags/gift.png
1662612,2059,1000,debit,2020-11-06 22:07:57,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
1470750,2059,700,credit,2020-11-19 11:53:22,wedding,https://api.kliqr.com/images/icons/tags/wedding.png
25687,2059,29100,credit,2020-11-21 2:34:01,airtime,https://api.kliqr.com/images/icons/tags/airtime.png
2821922,2059,1000,debit,2020-11-23 21:31:18,tollgate,https://api.kliqr.com/images/icons/tags/tollgate.png
1762767,2059,20000,debit,2020-11-24 6:11:33,insurance,https://api.kliqr.com/images/icons/tags/insurance.png
1264018,2059,2000,debit,2020-11-25 16:28:37,betting,https://api.kliqr.com/images/icons/tags/betting.png
1395418,2059,197.27,debit,2020-11-27 23:49:54,personal care,https://api.kliqr.com/images/icons/tags/personal-care.png
1383965,2059,45000,credit,2020-12-04 18:38:32,pocket money,https://api.kliqr.com/images/icons/tags/pocket-money.png
1395711,2059,9000,credit,2020-12-05 19:11:44,insurance,https://api.kliqr.com/images/icons/tags/insurance.png
474286,2059,52.5,debit,2020-12-08 12:06:58,friends,https://api.kliqr.com/images/icons/tags/friends.png
31289,2059,29100,debit,2020-12-09 14:24:13,supermarket & store,https://api.kliqr.com/images/icons/tags/supermarket-and-store.png
535788,2059,5000,debit,2020-12-13 21:13:16,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
1275842,2059,65,debit,2020-12-16 7:32:45,betting,https://api.kliqr.com/images/icons/tags/betting.png
102759,2059,29000,debit,2020-12-16 10:37:58,bank charges,https://api.kliqr.com/images/icons/tags/bank-charges.png
913660,2059,150,debit,2020-12-22 22:40:07,betting,https://api.kliqr.com/images/icons/tags/betting.png
1263531,2059,300,debit,2020-12-23 10:41:38,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
2580338,2059,1970,debit,2020-12-23 14:30:54,personal care,https://api.kliqr.com/images/icons/tags/personal-care.png
2593043,2059,4350,debit,2021-01-09 21:49:37,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
214520,2059,10000,debit,2021-01-09 23:16:11,betting,https://api.kliqr.com/images/icons/tags/betting.png
1880935,2059,10000,debit,2021-01-10 7:26:28,hotel & travel,https://api.kliqr.com/images/icons/tags/hotel.png
12273,2059,300,debit,2021-01-13 6:25:21,friends & family,https://api.kliqr.com/images/icons/tags/friends.png
1236665,2059,5052.5,debit,2021-01-14 3:35:33,wedding,https://api.kliqr.com/images/icons/tags/wedding.png
978713,2059,12000,credit,2021-01-15 7:36:40,yoga,https://api.kliqr.com/images/icons/tags/yoga.png
2210147,2059,1800.6,debit,2021-01-16 15:37:40,beauty,https://api.kliqr.com/images/icons/tags/beauty.png
567582,2059,90000,debit,2021-01-18 15:47:31,friends,https://api.kliqr.com/images/icons/tags/friends.png
1273901,2059,87000,credit,2021-01-22 16:49:05,bills & utilities,https://api.kliqr.com/images/icons/tags/utility.png
565016,2059,550,debit,2021-01-23 21:04:45,vacation,https://api.kliqr.com/images/icons/tags/vacation.png
1278896,2125,2845914.96,debit,2020-02-02 5:57:42,bank charges,https://api.kliqr.com/images/icons/tags/bank-charges.png
1284000,2125,20000,debit,2020-02-03 0:22:32,uber,https://api.kliqr.com/images/icons/tags/uber.png
1365609,2125,555,debit,2020-02-11 4:16:48,dstv,https://api.kliqr.com/images/icons/tags/dstv.png
37511,2125,24000,debit,2020-02-11 15:43:36,gotv,https://api.kliqr.com/images/icons/tags/gotv.png
2575336,2125,135.1,debit,2020-02-20 2:11:39,supermarket & store,https://api.kliqr.com/images/icons/tags/supermarket-and-store.png
910734,2125,9000,debit,2020-02-21 1:31:50,food stuff,https://api.kliqr.com/images/icons/tags/food-stuff.png
1297760,2125,52.5,debit,2020-02-22 19:51:10,data,https://api.kliqr.com/images/icons/tags/data.png
961456,2125,2100,credit,2020-02-24 18:14:32,family,https://api.kliqr.com/images/icons/tags/family.png
803779,2125,800,credit,2020-02-25 2:52:55,car,https://api.kliqr.com/images/icons/tags/car.png
923820,2125,10000,debit,2020-02-26 17:00:23,fuel,https://api.kliqr.com/images/icons/tags/fuel.png
1110070,2125,362.3,debit,2020-03-01 16:25:56,loan,https://api.kliqr.com/images/icons/tags/loan.png
2242820,2125,2000,debit,2020-03-03 15:19:46,generator,https://api.kliqr.com/images/icons/tags/generator.png
1946877,2125,2500,debit,2020-03-04 16:55:57,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
516260,2125,52.5,debit,2020-03-08 16:06:42,salary,https://api.kliqr.com/images/icons/tags/salary.png
1388080,2125,200,debit,2020-03-19 13:29:46,work,https://api.kliqr.com/images/icons/tags/work.png
24971,2125,27440,debit,2020-03-20 13:56:38,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
2054875,2125,2000,debit,2020-03-22 9:23:59,lounge & bar,https://api.kliqr.com/images/icons/tags/lounge-and-bar.png
1269436,2125,22049.04,debit,2020-03-23 8:47:26,home,https://api.kliqr.com/images/icons/tags/home.png
1480530,2125,5000,credit,2020-03-26 16:29:18,interest,https://api.kliqr.com/images/icons/tags/interest.png
1274808,2125,30000,credit,2020-03-26 21:29:09,restaurant & fast food,https://api.kliqr.com/images/icons/tags/restaurant-and-fastfood.png
6066,2125,5000,debit,2020-04-06 22:11:21,cash withdrawal,https://api.kliqr.com/images/icons/tags/cash-withdrawal.png
6340,2125,18000,credit,2020-04-07 22:39:07,health care,https://api.kliqr.com/images/icons/tags/medication.png
1471053,2125,1000,debit,2020-04-12 20:43:36,personal care,https://api.kliqr.com/images/icons/tags/personal-care.png
1313576,2125,5000,debit,2020-04-16 10:26:52,clothing,https://api.kliqr.com/images/icons/tags/clothing.png
2004945,2125,13000,debit,2020-04-18 12:08:09,tithe,https://api.kliqr.com/images/icons/tags/tithe.png
1201793,2125,9000,debit,2020-04-19 16:22:27,betting,https://api.kliqr.com/images/icons/tags/betting.png
2710338,2125,7052.5,debit,2020-04-20 6:28:21,friends & family,https://api.kliqr.com/images/icons/tags/friends.png
1948716,2125,5000,credit,2020-04-21 23:55:32,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
13315,2125,52.5,debit,2020-04-24 16:05:55,yoga,https://api.kliqr.com/images/icons/tags/yoga.png
1297215,2125,8000,debit,2020-04-25 8:21:34,betting,https://api.kliqr.com/images/icons/tags/betting.png
1314294,2125,2500,debit,2020-05-02 16:33:06,gym,https://api.kliqr.com/images/icons/tags/gym.png
1689214,2125,13000,credit,2020-05-11 18:15:33,airtime,https://api.kliqr.com/images/icons/tags/airtime.png
1707031,2125,50,debit,2020-05-12 9:48:43,gift & donations,https://api.kliqr.com/images/icons/tags/gift.png
2969201,2125,3000,debit,2020-05-12 22:45:26,rent,https://api.kliqr.com/images/icons/tags/rent.png
55900,2125,52.5,debit,2020-05-15 7:21:45,real estate,https://api.kliqr.com/images/icons/tags/realestate.png
2966896,2125,280000,credit,2020-05-16 11:14:28,cinema,https://api.kliqr.com/images/icons/tags/cinema.png
3802,2125,80,debit,2020-05-16 14:05:10,wedding,https://api.kliqr.com/images/icons/tags/wedding.png
1687811,2125,4000,debit,2020-05-22 19:00:20,church,https://api.kliqr.com/images/icons/tags/church.png
1331036,2125,3500,debit,2020-05-25 7:15:40,taxify,https://api.kliqr.com/images/icons/tags/taxify.png
1355982,2125,500,debit,2020-05-27 10:16:07,tollgate,https://api.kliqr.com/images/icons/tags/tollgate.png
995470,2125,100000,debit,2020-06-02 22:27:53,education,https://api.kliqr.com/images/icons/tags/education.png
12652,2125,600,debit,2020-06-03 3:34:17,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
14715,2125,3000,debit,2020-06-03 18:12:27,baby items,https://api.kliqr.com/images/icons/tags/baby-items.png
1117885,2125,0.12,credit,2020-06-05 12:41:44,loan repayment,https://api.kliqr.com/images/icons/tags/loan.png
2973185,2125,5200,debit,2020-06-05 19:12:54,pocket money,https://api.kliqr.com/images/icons/tags/pocket-money.png
211604,2125,500,credit,2020-06-12 20:26:15,insurance,https://api.kliqr.com/images/icons/tags/insurance.png
1375875,2125,10065,debit,2020-06-15 9:34:49,hotel & travel,https://api.kliqr.com/images/icons/tags/hotel.png
1314210,2125,15052.5,debit,2020-06-16 4:58:55,betting,https://api.kliqr.com/images/icons/tags/betting.png
2656755,2125,70000,debit,2020-06-23 7:50:08,food stuff,https://api.kliqr.com/images/icons/tags/food-stuff.png
7016,2125,52.5,debit,2020-06-25 5:07:55,savings & investment,https://api.kliqr.com/images/icons/tags/savings.png
2729441,2125,400,debit,2020-07-04 4:10:32,yoga,https://api.kliqr.com/images/icons/tags/yoga.png
1264715,2125,2000,debit,2020-07-05 19:49:08,travel,https://api.kliqr.com/images/icons/tags/travel.png
2304328,2125,30000,credit,2020-07-05 21:30:18,yoga,https://api.kliqr.com/images/icons/tags/yoga.png
1677511,2125,2175,debit,2020-07-06 13:41:55,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
14931,2125,300,debit,2020-07-08 2:35:56,hotel & travel,https://api.kliqr.com/images/icons/tags/hotel.png
2558682,2125,50000,debit,2020-07-11 1:05:27,friends,https://api.kliqr.com/images/icons/tags/friends.png
570907,2125,4500,credit,2020-07-11 12:50:30,bills & utilities,https://api.kliqr.com/images/icons/tags/utility.png
1293372,2125,9000,debit,2020-07-15 2:10:23,beauty,https://api.kliqr.com/images/icons/tags/beauty.png
906064,2125,1000,debit,2020-07-17 12:57:35,betting,https://api.kliqr.com/images/icons/tags/betting.png
2245695,2125,30000,debit,2020-07-27 16:42:17,vacation,https://api.kliqr.com/images/icons/tags/vacation.png
40564,2125,400,credit,2020-08-03 5:42:01,family,https://api.kliqr.com/images/icons/tags/family.png
3644,2125,5000,debit,2020-08-03 6:49:30,fuel,https://api.kliqr.com/images/icons/tags/fuel.png
1150054,2125,15000,debit,2020-08-05 21:07:20,betting,https://api.kliqr.com/images/icons/tags/betting.png
12385,2125,100,debit,2020-08-08 5:10:27,food stuff,https://api.kliqr.com/images/icons/tags/food-stuff.png
836421,2125,1000,debit,2020-08-09 18:50:36,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
15156,2125,52.5,debit,2020-08-14 14:37:59,isusu & contribution,https://api.kliqr.com/images/icons/tags/isusu.png
125769,2125,30000,debit,2020-08-15 21:26:02,supermarket & store,https://api.kliqr.com/images/icons/tags/supermarket-and-store.png
119825,2125,1000,credit,2020-08-18 10:16:14,car,https://api.kliqr.com/images/icons/tags/car.png
1301106,2125,5000,debit,2020-08-21 2:57:44,data,https://api.kliqr.com/images/icons/tags/data.png
1244492,2125,7000,debit,2020-08-25 8:47:48,dstv,https://api.kliqr.com/images/icons/tags/dstv.png
1287529,2125,20000,debit,2020-09-01 3:40:39,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
1158699,2125,76.36,credit,2020-09-02 2:26:17,interest,https://api.kliqr.com/images/icons/tags/interest.png
94715,2125,50,debit,2020-09-08 20:08:21,cash withdrawal,https://api.kliqr.com/images/icons/tags/cash-withdrawal.png
785212,2125,50,debit,2020-09-13 20:37:44,isusu & contribution,https://api.kliqr.com/images/icons/tags/isusu.png
2932787,2125,15000,debit,2020-09-14 14:02:01,loan,https://api.kliqr.com/images/icons/tags/loan.png
1582951,2125,1500,debit,2020-09-15 9:57:45,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
1283591,2125,3065,debit,2020-09-17 4:12:15,betting,https://api.kliqr.com/images/icons/tags/betting.png
2969757,2125,1800,debit,2020-09-17 5:33:58,salary,https://api.kliqr.com/images/icons/tags/salary.png
177689,2125,3000,debit,2020-09-23 11:25:10,lounge & bar,https://api.kliqr.com/images/icons/tags/lounge-and-bar.png
11638,2125,60000,credit,2020-09-24 19:01:05,restaurant & fast food,https://api.kliqr.com/images/icons/tags/restaurant-and-fastfood.png
819279,2125,300,debit,2020-10-03 10:40:42,friends & family,https://api.kliqr.com/images/icons/tags/friends.png
64505,2125,2000,debit,2020-10-05 23:38:39,car,https://api.kliqr.com/images/icons/tags/car.png
2835928,2125,10000,debit,2020-10-11 4:56:09,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
2014901,2125,5000,debit,2020-10-12 17:05:08,tithe,https://api.kliqr.com/images/icons/tags/tithe.png
2973163,2125,5200,debit,2020-10-13 12:28:39,taxi,https://api.kliqr.com/images/icons/tags/taxi.png
2173177,2125,300000,debit,2020-10-14 12:40:24,betting,https://api.kliqr.com/images/icons/tags/betting.png
33075,2125,500,debit,2020-10-17 14:10:43,dry cleaning,https://api.kliqr.com/images/icons/tags/laundry.png
1147698,2125,3500,credit,2020-10-18 8:01:12,medication & drugs,https://api.kliqr.com/images/icons/tags/medication.png
962853,2125,300000,credit,2020-10-26 21:29:14,health care,https://api.kliqr.com/images/icons/tags/medication.png
1942573,2125,500000,debit,2020-10-27 14:46:54,gadgets & electronics,https://api.kliqr.com/images/icons/tags/gadgets.png
211621,2125,100,debit,2020-11-01 20:18:17,cinema,https://api.kliqr.com/images/icons/tags/cinema.png
2171,2125,35000,credit,2020-11-10 3:28:59,gotv,https://api.kliqr.com/images/icons/tags/gotv.png
1406982,2125,100,debit,2020-11-10 9:59:52,wedding,https://api.kliqr.com/images/icons/tags/wedding.png
1273857,2125,20000,debit,2020-11-11 3:12:10,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
1356039,2125,100,debit,2020-11-11 21:51:41,gift & donations,https://api.kliqr.com/images/icons/tags/gift.png
906431,2125,2000,debit,2020-11-15 20:16:40,tollgate,https://api.kliqr.com/images/icons/tags/tollgate.png
1353890,2125,3000,credit,2020-11-16 18:44:26,airtime,https://api.kliqr.com/images/icons/tags/airtime.png
1839322,2125,40696,debit,2020-11-17 20:05:44,wedding,https://api.kliqr.com/images/icons/tags/wedding.png
1476427,2125,2000,debit,2020-11-21 7:19:41,taxify,https://api.kliqr.com/images/icons/tags/taxify.png
14773,2125,12500,debit,2020-11-22 3:08:04,betting,https://api.kliqr.com/images/icons/tags/betting.png
937572,2125,52.5,debit,2020-12-03 22:21:04,wedding,https://api.kliqr.com/images/icons/tags/wedding.png
1311787,2125,20000,debit,2020-12-07 12:02:48,insurance,https://api.kliqr.com/images/icons/tags/insurance.png
1328758,2125,28000,credit,2020-12-07 18:23:09,interest,https://api.kliqr.com/images/icons/tags/interest.png
59351,2125,52.5,debit,2020-12-10 20:05:04,education,https://api.kliqr.com/images/icons/tags/education.png
1074083,2125,1600,debit,2020-12-16 10:56:47,pocket money,https://api.kliqr.com/images/icons/tags/pocket-money.png
340840,2125,25000,credit,2020-12-16 20:56:11,beauty,https://api.kliqr.com/images/icons/tags/beauty.png
216101,2125,4050,debit,2020-12-21 9:21:11,betting,https://api.kliqr.com/images/icons/tags/betting.png
2063969,2125,36,debit,2020-12-25 3:24:38,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
1487885,2125,15800,debit,2020-12-26 16:54:30,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
1197407,2125,550,debit,2020-12-26 20:47:52,betting,https://api.kliqr.com/images/icons/tags/betting.png
819208,2125,24,debit,2021-01-01 9:34:03,hotel & travel,https://api.kliqr.com/images/icons/tags/hotel.png
9322,2125,65,debit,2021-01-04 0:19:24,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
45224,2125,10222.74,credit,2021-01-11 2:41:26,bills & utilities,https://api.kliqr.com/images/icons/tags/utility.png
2935062,2125,200,debit,2021-01-12 22:01:39,tax,https://api.kliqr.com/images/icons/tags/tax.png
853472,2125,700,debit,2021-01-15 11:03:27,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
1283959,2125,2000,debit,2021-01-16 6:04:37,betting,https://api.kliqr.com/images/icons/tags/betting.png
885374,2125,500,debit,2021-01-18 14:15:17,friends,https://api.kliqr.com/images/icons/tags/friends.png
1228873,2125,3105,debit,2021-01-21 9:05:47,vacation,https://api.kliqr.com/images/icons/tags/vacation.png
995505,2125,48625,credit,2021-01-22 15:03:44,yoga,https://api.kliqr.com/images/icons/tags/yoga.png
2909257,2125,22347.31,debit,2021-01-23 16:52:58,beauty,https://api.kliqr.com/images/icons/tags/beauty.png
29544,2127,300000,debit,2020-02-02 19:15:33,uber,https://api.kliqr.com/images/icons/tags/uber.png
2973879,2127,50,debit,2020-02-03 10:39:14,bank charges,https://api.kliqr.com/images/icons/tags/bank-charges.png
31867,2127,100,debit,2020-02-09 23:14:46,food stuff,https://api.kliqr.com/images/icons/tags/food-stuff.png
1282286,2127,10,debit,2020-02-12 15:57:44,dstv,https://api.kliqr.com/images/icons/tags/dstv.png
15291,2127,710,debit,2020-02-14 18:28:11,supermarket & store,https://api.kliqr.com/images/icons/tags/supermarket-and-store.png
479989,2127,10000,debit,2020-02-20 11:26:12,fuel,https://api.kliqr.com/images/icons/tags/fuel.png
991030,2127,1867,credit,2020-02-21 3:22:22,family,https://api.kliqr.com/images/icons/tags/family.png
94878,2127,153000,debit,2020-02-25 1:50:19,data,https://api.kliqr.com/images/icons/tags/data.png
710301,2127,3270,debit,2020-02-25 23:19:49,gotv,https://api.kliqr.com/images/icons/tags/gotv.png
1880919,2127,12000,credit,2020-02-27 14:02:34,car,https://api.kliqr.com/images/icons/tags/car.png
1905164,2127,1000,debit,2020-03-02 9:29:04,work,https://api.kliqr.com/images/icons/tags/work.png
6330,2127,500,debit,2020-03-05 3:32:30,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
40423,2127,5000,debit,2020-03-05 9:20:40,loan,https://api.kliqr.com/images/icons/tags/loan.png
1979655,2127,1000,debit,2020-03-09 14:46:43,salary,https://api.kliqr.com/images/icons/tags/salary.png
2966776,2127,6000,credit,2020-03-11 23:57:32,restaurant & fast food,https://api.kliqr.com/images/icons/tags/restaurant-and-fastfood.png
1025437,2127,10000,debit,2020-03-12 7:35:25,generator,https://api.kliqr.com/images/icons/tags/generator.png
908199,2127,52.5,debit,2020-03-16 14:50:41,lounge & bar,https://api.kliqr.com/images/icons/tags/lounge-and-bar.png
214555,2127,10000,debit,2020-03-20 5:12:14,home,https://api.kliqr.com/images/icons/tags/home.png
1149432,2127,100,debit,2020-03-22 11:20:09,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
1078353,2127,70000,credit,2020-03-28 14:07:11,interest,https://api.kliqr.com/images/icons/tags/interest.png
589478,2127,18936.44,debit,2020-04-02 4:34:10,cash withdrawal,https://api.kliqr.com/images/icons/tags/cash-withdrawal.png
1335648,2127,2500,credit,2020-04-05 6:22:18,medication & drugs,https://api.kliqr.com/images/icons/tags/medication.png
2019993,2127,1000,debit,2020-04-05 12:12:41,personal care,https://api.kliqr.com/images/icons/tags/personal-care.png
542313,2127,2000,debit,2020-04-08 17:43:00,gadgets & electronics,https://api.kliqr.com/images/icons/tags/gadgets.png
1615258,2127,200,debit,2020-04-10 14:26:39,clothing,https://api.kliqr.com/images/icons/tags/clothing.png
2971316,2127,5000,debit,2020-04-10 23:32:15,tithe,https://api.kliqr.com/images/icons/tags/tithe.png
1291170,2127,1900,credit,2020-04-15 11:39:17,health care,https://api.kliqr.com/images/icons/tags/medication.png
12333,2127,5000,debit,2020-04-20 3:34:23,friends & family,https://api.kliqr.com/images/icons/tags/friends.png
1075344,2127,2500,debit,2020-04-21 1:57:30,dry cleaning,https://api.kliqr.com/images/icons/tags/laundry.png
2970341,2127,1050,debit,2020-04-26 20:55:23,taxi,https://api.kliqr.com/images/icons/tags/taxi.png
1615205,2127,10000,debit,2020-05-09 16:59:18,church,https://api.kliqr.com/images/icons/tags/church.png
156911,2127,60000,debit,2020-05-11 23:14:29,gym,https://api.kliqr.com/images/icons/tags/gym.png
1039861,2127,1860,debit,2020-05-14 11:02:34,real estate,https://api.kliqr.com/images/icons/tags/realestate.png
7375,2127,100,debit,2020-05-14 19:11:13,rent,https://api.kliqr.com/images/icons/tags/rent.png
1064818,2127,6650,debit,2020-05-17 18:46:32,tithe,https://api.kliqr.com/images/icons/tags/tithe.png
189991,2127,7750,debit,2020-05-23 15:29:50,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
839977,2127,3000,credit,2020-05-23 23:46:31,cinema,https://api.kliqr.com/images/icons/tags/cinema.png
3930,2127,25000,credit,2020-05-24 3:33:10,wedding,https://api.kliqr.com/images/icons/tags/wedding.png
1406986,2127,1197100,debit,2020-05-27 19:36:31,betting,https://api.kliqr.com/images/icons/tags/betting.png
924108,2127,52.5,debit,2020-05-28 11:02:01,savings & investment,https://api.kliqr.com/images/icons/tags/savings.png
532248,2127,16900,debit,2020-06-04 6:49:19,loan repayment,https://api.kliqr.com/images/icons/tags/loan.png
262045,2127,1000,debit,2020-06-12 1:55:44,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
1290442,2127,20000,debit,2020-06-12 8:46:48,savings & investment,https://api.kliqr.com/images/icons/tags/savings.png
2558,2127,2000,credit,2020-06-15 7:14:49,insurance,https://api.kliqr.com/images/icons/tags/insurance.png
22146,2127,200,debit,2020-06-16 13:05:42,baby items,https://api.kliqr.com/images/icons/tags/baby-items.png
72628,2127,45000,debit,2020-06-22 16:50:37,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
31135,2127,15000,debit,2020-06-23 18:52:45,betting,https://api.kliqr.com/images/icons/tags/betting.png
2850228,2127,50,credit,2020-06-23 21:57:40,pocket money,https://api.kliqr.com/images/icons/tags/pocket-money.png
2969609,2127,35000,debit,2020-06-26 7:45:35,insurance,https://api.kliqr.com/images/icons/tags/insurance.png
34072,2127,8,debit,2020-06-27 22:49:55,education,https://api.kliqr.com/images/icons/tags/education.png
339392,2127,10000,debit,2020-07-04 10:19:12,dry cleaning,https://api.kliqr.com/images/icons/tags/laundry.png
22291,2127,30000,credit,2020-07-04 17:59:08,yoga,https://api.kliqr.com/images/icons/tags/yoga.png
1231011,2127,100,debit,2020-07-07 22:08:27,vacation,https://api.kliqr.com/images/icons/tags/vacation.png
2431118,2127,3100,debit,2020-07-09 1:07:07,beauty,https://api.kliqr.com/images/icons/tags/beauty.png
2450758,2127,5000,debit,2020-07-11 12:23:13,friends,https://api.kliqr.com/images/icons/tags/friends.png
1296897,2127,900,debit,2020-07-13 13:33:19,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
1169477,2127,7000,credit,2020-07-13 15:53:47,bills & utilities,https://api.kliqr.com/images/icons/tags/utility.png
979945,2127,2100,debit,2020-07-14 23:22:29,betting,https://api.kliqr.com/images/icons/tags/betting.png
1231637,2127,10000,debit,2020-07-19 3:48:27,hotel & travel,https://api.kliqr.com/images/icons/tags/hotel.png
1667977,2127,20000,debit,2020-07-20 15:13:58,dues,https://api.kliqr.com/images/icons/tags/dues.png
14410,2127,500,debit,2020-08-03 20:14:28,data,https://api.kliqr.com/images/icons/tags/data.png
190073,2127,200000,debit,2020-08-05 7:44:02,betting,https://api.kliqr.com/images/icons/tags/betting.png
2874275,2127,52.5,debit,2020-08-06 21:28:27,supermarket & store,https://api.kliqr.com/images/icons/tags/supermarket-and-store.png
1212428,2127,8000,credit,2020-08-10 15:33:07,family,https://api.kliqr.com/images/icons/tags/family.png
